0,0.0,0.0,0.570737431176,0.0,0.0,0.0,0.0,0.429389312977,0.0,0.000154403611039,0.0,0.0,0.0192335321471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00763728120139,0.0478599508724,0.0,0.0,0.0,0.0,0.0,0.0,5.26315887356e-05,0.0,0.0641929396092,0.0,0.226197513113,0.0,0.0,0.160909214722,0.0,0.0,0.0,0.0,5.67384786678e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000965688366425,0.0,0.0,0.0,0.0648393493647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0537816341448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0877619116198,0.00207776046033,0.0,0.0992692076497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102230092788,0.0,0.0,0.0,0.0,0.411128671841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000971603467116,0.0,0.0,0.0,0.0,0.0,0.655107971065,0.0,0.0,0.0,0.0,0.11534151378,0.0,0.0,0.000403548704448,0.132295546146,0.0,0.0,0.0,0.0,0.169781299822,0.00071014947825,0.0,0.0,0.0,0.0,0.0,0.0,0.00024954823165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0419465213534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0916957050793,0.0761849085119,0.0,0.0528379703958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116127491545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00860768640202,0.0,0.0528365128448,0.0,0.0
1,0.0,0.0,0.0468814874989,0.0,0.0,0.0,0.0,0.0,0.116057254736,0.181910179877,0.0,0.0,0.165996592684,0.0,0.0,0.0,0.0,0.000522338325996,0.0,0.0,0.0,0.0,0.0,0.0124266588273,0.0492356240878,0.0,0.0,0.0,0.0,0.0,0.0,0.000144876352032,0.0,0.00999111900533,0.0,0.0,0.178862722573,0.0,0.147747077868,0.0,0.0,0.0,0.0,0.142272069015,0.0,0.0,0.0,0.0,0.0,0.0,0.000908789962288,0.0,0.0,0.0,0.0,0.0,0.00160361462215,0.0,0.0,0.0,0.0,0.0,0.0,0.0085185453864,0.0,0.0,0.0,0.0,0.0,0.0,0.00193096759143,0.0,0.0,0.0,0.00780080141875,0.0,0.0,0.0,0.0,0.0621916407644,0.00483777062405,0.000237765008916,0.273125431351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0571035149219,0.0,0.0,0.0,0.0,0.225567900292,0.0,0.0,0.0,0.0,0.0,0.00414585695788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301589860502,0.0,0.0,0.0501763314138,0.0,0.470237406284,0.0,0.0,0.000171642294933,0.00285699709199,0.0,0.0,0.0,0.0,0.206956274904,0.000587957520039,0.0,0.0,0.0,0.0,0.0,0.0,0.0362705447036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234681916107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00604420905412,0.0886439766759,0.0,0.43391948478,0.0,0.0,0.0,0.0349546658888,0.0,0.0,0.0,0.0742508087189,0.0,0.0,0.0578510468213,0.00498438074237,9.52799254493e-05,0.0,0.0,0.0,0.0,0.0,0.0726376814234,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254736548003,0.0,0.0,0.0908515949164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00269479048004,0.067392730546,0.0,0.0,0.0,0.0,0.0,0.0,0.00152650205068,0.0,0.0224152605092,0.0,5.05897702159e-05,0.0,0.0,0.573142081943,0.0,0.0,0.000258796706887,0.0,0.000311060365402,0.0,0.0,0.0,0.0,0.0,0.0,0.000248233411912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115260687287,0.0,0.0,0.0,0.0,0.0,0.0,0.00797776976732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000207440583771,0.0248020775604,0.00015983092266,0.1180908676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105250467666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012345083279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46735746103,0.0,0.0,0.0,0.0,0.388825872578,0.0,0.0,0.00604060980974,0.26648512831,0.0,0.0,0.0,0.0,0.156265513584,0.00306660435364,0.0,0.0,0.0,0.0,0.0,0.0,0.0153343085793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243014193385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00394197035541,0.279323360565,0.0,0.0271271386119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051596181132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199109220659,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00596960454628,0.0,0.0,0.0507124417287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0093821788697,0.0,0.0,0.0339315774217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00590216104204,0.0,0.0,0.0,0.0,0.135728913955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113084533875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00189317871625,0.0,0.0,0.0219352732615,0.0,0.0,0.0,0.0,0.0,0.0,0.00637048030123,0.0,0.0,0.0148707334873,0.0,0.0,0.0,0.0,0.0,0.0,0.0436229660056,0.00117957862757,0.135449551395,0.0,0.0,0.0,0.00985905916407,0.0,0.0,0.333702882483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0655425168135,0.0,0.0,0.0,0.0,0.217352220584,0.0,0.0,0.0,0.0,0.0,0.00912008106739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270324900988,0.0,0.0,0.0,0.0,0.255915272839,0.0,0.0,0.00155866348708,0.0,0.0,0.0,0.0,0.0,0.0258711617553,0.567441563278,0.0,0.0,0.0,0.0,0.0,0.0,0.00616125978831,0.0,0.0,0.0,0.282837635534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0379541825715,0.0148862069385,0.0856758311371,0.0,0.0374553889943,0.0,0.0,0.0,0.0302875616811,0.0043607500065,0.0,0.0,0.00101909958834,0.0,0.0,0.0164938148194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00485921041246,0.0,0.0
5,0.0,0.0,0.0105966242441,0.0,0.0,0.0,0.0,0.0,0.0292226690655,0.0180993116005,0.0028648184686,0.0,0.194535709707,0.0,0.0,0.0,0.0,0.000636197788682,0.0,0.0,0.0,0.0,0.0,0.0153113095457,0.0167547334856,0.0,0.0,0.0,0.0,0.0,0.0,0.00257820393867,0.0,0.0,0.0,0.109355113561,0.0,0.14926199262,0.186600324414,0.0,0.0,7.18426189465e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00119556537974,0.0,0.0,0.0,0.0,0.0,0.178099111743,0.0,0.0,0.0,0.0,0.0,0.0,0.000338535290793,0.0,0.0,0.0,0.12564406183,0.0,0.0,0.132842038256,0.0,0.0,0.0303396461172,0.150888392168,0.0,0.0,0.0,0.0,0.0,0.0501783652817,0.0464011624067,0.0301531157468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028285815506,0.0,0.0,0.0,0.0,0.00177043491204,0.0,0.0,0.0,0.0,0.0,0.000647413162191,0.0,0.0,0.0,0.0,0.0,0.0,0.000435120127767,0.0,0.0,0.0,0.0,0.0,0.201360850601,0.0,0.0,0.0,0.0725282655761,0.292708290671,0.0,0.0,0.00221588940683,0.00214912504464,0.0,0.0,0.0,0.0,0.0589028494838,0.420229949687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0369307119184,0.0,0.544157814871,0.0,0.0,0.00392060575339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000309035865329,0.0200026001291,0.142574372817,0.0,0.0569311275216,0.0,0.0,0.0,0.0705656433068,0.0,0.0,0.0,0.0220554145242,0.0,0.0,0.0,0.015940830577,0.0,0.0,0.000295665543138,0.0,0.0138282978819,0.0,0.104980804525,0.0,0.0
6,0.0,0.0,0.0270602039895,0.0,0.0,0.0,0.0,0.0,0.11862366388,0.114460533167,0.0,0.0,0.382807206604,0.0,0.0,0.0,0.0,0.00198289149,0.0,0.0,0.0,0.0,0.0,0.00307451095677,0.0505833261286,0.0,0.0,0.0,0.0,0.0089235186542,0.0,0.000116049863502,0.0,0.0300381142688,0.0,0.0,0.188971855256,0.0,0.309967599491,0.0,0.0361706735976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000119053716138,0.309645824852,0.0,0.000276571242032,0.00227848705731,0.0,0.0,0.0,0.0,0.0,0.00148121199934,0.0,0.0,0.0,0.00491053442603,0.0,0.0,0.0,0.0,0.000149500282787,0.0784407092996,0.0,0.0469290580404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0442218022748,0.0,0.0,0.0,0.0,0.0783691630974,0.0,0.0,0.0,0.0,0.0,0.0574790294432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.320290864244,0.0,0.0,0.0,0.0,0.78550899867,0.0,0.0,0.000830445809309,0.418932707515,0.0,0.0,0.0,0.0,0.128823091256,0.000392012248405,0.00171561206984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014494360664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00218080375167,0.207255132692,0.0,0.0547299253324,0.0,0.0,0.0,0.0724373465568,0.000290232015052,0.0,0.0,0.0433226670492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00226708214786,0.0,0.74242086136,0.0,0.0
8,0.0,0.0,0.0121671631014,0.0,0.0,0.0,0.0,0.0,0.0921658376548,0.205894875872,0.0,0.0,0.146594262454,0.0,0.0,0.0,0.0,0.00120034891171,0.291321110792,0.0,0.0,0.137703692041,0.0,0.0,0.033499295635,0.0,0.0,0.0,0.0,0.0,0.0,0.00161260956158,0.0,0.0,0.0,0.0523337859786,0.0,0.0669741697417,0.319453421869,0.0,0.0,0.0,0.0,0.0810203781252,0.0,0.0741870896103,0.0,0.0,0.0,0.0,0.00708104410675,0.0,0.712106663917,0.0,0.0,0.0,0.0149989661195,0.0,0.0,0.0,0.000184645574841,0.27192940444,0.0,0.0059636618637,0.0,0.0,0.0,0.0,0.0,0.0,0.266419924871,0.0,0.0,0.226321078637,0.10132495784,0.0,0.0,0.0,0.0,0.00612331222049,0.00139651112307,0.00542236312001,0.0426124852506,0.0,0.0,0.0987901807695,0.0219691892259,0.0,0.0,0.0,0.0,0.0,0.0,0.0144479183417,0.0,0.0,0.0,0.0247416734386,0.0,0.0,0.0,0.0,0.178543660609,0.0,0.0,0.0,0.0,0.0,0.000486565171585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952634405008,0.0,0.0,0.0213829739744,0.0,0.366842479206,0.0,0.0,0.0390076046371,0.00333528901587,0.0,0.0,0.0,0.0,0.0141078368809,0.123195782187,0.203552326168,0.0,0.0,0.0,0.0,0.0,0.00275363565958,0.0,0.0,0.0,0.0394315556286,0.0,0.0,0.0,0.0,0.00674027372957,0.0,0.0,0.0,0.0204793989262,0.0,0.0294285249105,0.0,0.0,0.00231611023176,0.243807121294,0.0,0.643890011314,0.0,0.0,0.0,0.146163008338,0.0,0.0,0.0,0.00955591751329,0.0,0.0,0.0126466129418,0.0566427783903,1.0,0.0,0.0,0.0,0.0452106760602,0.129772004242,0.101619888607,0.0,0.0
9,0.0,0.0,0.00601137286759,0.0,0.300896286812,0.0,0.0,0.0,0.0,0.0330958458744,0.0,0.0,0.138563253431,0.0,0.0,0.0,0.0,0.00281464451403,0.0,0.0,0.0,0.0113287483987,0.0,0.0045933928637,0.0062871571624,0.0,0.0,0.0,0.0,0.0,0.0,0.00186367897781,0.0,0.0154029751332,0.0,0.0,0.0,0.0,0.00879604160828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166129801796,0.523695490792,0.0,0.00514301604718,0.0,0.0,0.12382101338,0.159151278523,0.0,0.0,0.00160126312177,0.0,0.0,0.0,0.0290443965181,0.0,0.0,0.0,0.0,0.000213639957539,0.0696234821945,0.000146621755498,0.105647360687,0.0,0.0,0.0,0.0140892269138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345301994517,0.0,0.0,0.0,0.0,0.00856428304241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53141671168,0.0,0.0,0.0,0.0,0.558589142952,0.0,0.0,0.000552789155741,0.000491046375185,0.0,0.0,0.0,0.0,0.0345662386003,0.000243897095872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000886977440486,0.0,0.0,0.0,0.0,0.000641553668737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661464745647,0.0,0.0,0.151629170754,0.0,0.0,0.0,0.08082354943,0.0,0.000498232366842,0.0,0.236319134754,0.0,0.0,0.0985624366766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168100444934,0.0,0.0
11,0.0,0.959418070444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.715334551183,0.0,0.0,0.123437141291,0.0,0.0,0.0,0.0,0.00307935168293,0.0,0.0,0.0,0.0187983511411,0.0,0.259502198704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014355591288,0.0,0.0,0.0,0.0,0.0,0.0,0.000639769305605,0.0,0.0,5.98688491221e-05,0.0,0.0,0.00392495486302,0.0,0.0,0.0,0.0,0.0,0.174966394996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010153709579,0.0,0.0,0.0105837617921,0.0,0.0,0.0,0.0,0.0,0.0,0.0339555956748,0.0,0.0,0.126287580605,0.0,0.0,0.0,0.0,0.0,0.0,0.0160848870687,0.00034079651278,0.177087739609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0328707073892,0.0,0.0,0.0,0.054791681985,0.0,0.0,0.0,0.0,0.00261256656267,0.0,0.0,0.0,0.00693978344836,0.0,0.0095222010439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0708383931722,0.0,0.0,0.0,0.390846764494,0.779784407054,0.0,0.0,0.000175113003103,0.0544551298403,0.0,0.0,0.0,0.0,0.591560610491,0.00180951198674,0.0,0.0,0.0,0.0,0.0,0.0,0.00510283108166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0631732353314,0.0,0.0,0.0,0.04282194406,0.0,0.0,0.0,0.0,0.0176291249381,0.0,0.0,0.00386065182027,0.0,0.293436293436,0.0,0.027881086074,0.0,0.0,0.0,0.025054978892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227016663403,0.0,0.0
12,0.0,0.0,0.0155790233776,0.0,0.0,0.0,0.0,0.0,0.0,0.0199534917608,0.0,0.0,0.0559189820745,0.0,0.0,0.0,0.0,0.000584092610843,0.0,0.0,0.0,0.00124165372532,0.0,0.00170261762148,0.00121038900275,0.0,0.0,0.0,0.0,0.0257400027402,0.0,0.00427506123769,0.0,0.0199452338662,0.0,0.000149106691163,0.0,0.0,0.00563273781946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34245621332e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.640075008334,0.80460499533,0.0,0.000441304932641,0.0,0.0,0.0,0.0,0.0,0.0,0.000350638086782,0.0,0.0,0.0326964719394,0.0,0.0,0.0,0.0,1.0,0.0210249376963,0.000842308284832,0.0,0.075356769152,0.0,0.0,0.0,0.00240891297802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053015075137,0.0,0.0,0.0,0.0,0.0114941178083,0.0,0.0,0.0,0.0,0.0,0.00791372113784,0.0,0.0,0.0,0.0,0.0,0.0,0.000880129349347,0.0,0.0,0.0,0.0,0.0,0.548055789302,0.0,0.0,0.0,0.0,0.0178293621186,0.0,0.0,0.00358208634996,0.0146229784195,0.0,0.0,0.0,0.0,0.0821560973319,9.07920326949e-05,0.0,0.0,0.170821971173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0164903054112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0190180428385,0.00121056727483,0.0,0.00444495436893,0.0,0.168831168831,0.0,0.0246481440968,8.89150103916e-05,0.0,0.0,0.0911792338121,0.0,0.0,0.00960483192297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0730338869585,0.0,0.00108007062
